web-scraper-order,web-scraper-start-url,links,links-href,price,marque,adresse,image-link-src
"1738694993-1076","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 11 simple 64Go","https://www.dakarvente.com/annonce-36714-iphone-11-simple-64go.html","195.000  FCFA","iPhone 11 simple 64Go 

vendue sur facture avec garantie 

Disponible 256Gb aussi 

commandez vite livraison express,en 1h 

satisfait où rembourser

nb: les meilleurs qualité c’est nous","Offre d'un particulier à Plateau","media/annonces/pics/0e200a175ab220ccc5ccb1a52b3883c8.jpeg"
"1738694999-1077","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 12 Pro Max 128","https://www.dakarvente.com/annonce-36716-iphone-12-pro-max-128.html","425.000  FCFA","iPhone 12 Pro Max 128

vendue sur facture avec garantie 

Disponible 256Gb aussi 

commandez vite livraison express,en 1h 

satisfait où rembourser

nb: les meilleurs qualité c’est nous","Offre d'un particulier à Plateau","media/annonces/pics/63462c78f050c194163e4f9d7f254f6d.jpeg"
"1738695005-1078","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Samsung Galaxy z fold 3 256","https://www.dakarvente.com/annonce-36717-samsung-galaxy-z-fold-3-256.html","675.000  FCFA","Trouver l'offre la moins chère chez nous !

nous avons des samsung authentique certifié toute neuf scellés en provenance des usa

capacité 256gb fournit avec facture et garantie

faites-vous livrer directement chez vous ou en point de retrait magasin !

nb: la qualité est notre priorité","Offre d'un particulier à Plateau","media/annonces/pics/423b502601a119de3c740897ef85bf8a.jpeg"
"1738695012-1079","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Google pixel 6 128","https://www.dakarvente.com/annonce-36718-google-pixel-6-128.html","220.000  FCFA","Nous avons des google pixels authentique certifié 

en provenance des usa

capacité 128go fournit avec facture et garantie

faites-vous livrer directement chez vous ou en point de retrait magasin !

nb: la qualité est notre priorité","Offre d'un particulier à Plateau","media/annonces/pics/05595682bbbf7aecbec313eefbef6778.jpeg"
"1738695018-1080","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Samsung Galaxy s21 plus 128","https://www.dakarvente.com/annonce-36719-samsung-galaxy-s21-plus-128.html","290.000  FCFA","Nous avons des samsung authentique certifié toute neuf  scellés en provenance des usa

capacité 128go fournit avec facture et garantie

faites-vous livrer directement chez vous ou en point de retrait magasin !

nb: la qualité est notre priorité","Offre d'un particulier à Plateau","media/annonces/pics/fc1273d241158dbf569c96e88aa79e26.jpeg"
"1738695025-1081","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Samsung Galaxy note 20 ultra 5G 256","https://www.dakarvente.com/annonce-36720-samsung-galaxy-note-20-ultra-5g-256.html","380.000  FCFA","Promo 

samsung note 20 ultra 256gb 

tout neuf dans sa boîte 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/0270b1d5ebe84294ea62d39b017bbb56.jpeg"
"1738695031-1082","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","IPhone XR 64GB","https://www.dakarvente.com/annonce-36890-iphone-xr-64gb.html","145.000  FCFA","Promo 



IPhone XR 64GB 

fournit avec facture et garentie 



Commandez vite livraison Express, en 1h



NB: la qualité est notre priorités","Offre d'un particulier à Dakar","media/annonces/pics/9242594ad2264decc6104b8d372a37c0.jpeg"
"1738695049-1083","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Samsung Z Fold 3 256GB","https://www.dakarvente.com/annonce-36892-samsung-z-fold-3-256gb.html","600.000  FCFA","Promo 



Samsung Z fold 3 256GB

Tout neuf dans sa boîte 



fournit avec facture et garentie 



Commandez vite livraison Express, en 1h



NB: la qualité est notre priorités","Offre d'un particulier à Amitié","media/annonces/pics/4e358bdf7ec0a9a36ebfb5740f38d865.jpeg"
"1738695066-1084","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 8 Plus 64Go","https://www.dakarvente.com/annonce-37301-iphone-8-plus-64go.html","120.000  FCFA","iPhone 8 Plus 64Go

vendue sur facture avec garantie 

Disponible 128Gb aussi 

commandez vite livraison express,en 1h 

satisfait où rembourser

nb: les meilleurs qualité c’est nous","Offre d'un particulier à Plateau","media/annonces/pics/ea4cf8f76c7a42f2ddbb0f0ed07f0a96.jpeg"
"1738695090-1085","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 7 Plus 128Go","https://www.dakarvente.com/annonce-37358-iphone-7-plus-128go.html","100.000  FCFA","Promo 

iphone 7 plus 128gb 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/796957eb0e718cc8811504fa5724d17a.jpeg"
"1738695103-1086","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 8 Plus 64Go","https://www.dakarvente.com/annonce-37359-iphone-8-plus-64go.html","12.000  FCFA","Promo 

iPhone 8 plus 64Go 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/205b6d7e23cac4319c31b829534951a4.jpeg"
"1738695112-1087","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone X 64Go","https://www.dakarvente.com/annonce-37360-iphone-x-64go.html","140.000  FCFA","Promo 

iphone x 64gb 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/ddf52ffe3b693f234a97489217e02307.jpeg"
"1738695121-1088","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone X 256Go","https://www.dakarvente.com/annonce-37362-iphone-x-256go.html","160.000  FCFA","Promo 

iphone x 256gb 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/6804fa6043bf53facac0fbf1415f47a4.jpeg"
"1738695127-1089","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone XS Max 64Go","https://www.dakarvente.com/annonce-37364-iphone-xs-max-64go.html","","","",""
"1738695135-1090","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iphone xsmax 256Go","https://www.dakarvente.com/annonce-37366-iphone-xsmax-256go.html","225.000  FCFA","Promo 

iphone xsmax 256gb 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/7d64e208fa3cc256ad8a9887331e11dd.jpeg"
"1738695145-1091","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone XR 64Go","https://www.dakarvente.com/annonce-37368-iphone-xr-64go.html","150.000  FCFA","Promo 

iPhone XR 64Go 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/b8497020f10092b000d793a889e60d62.jpeg"
"1738695154-1092","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone XR 128Go","https://www.dakarvente.com/annonce-37370-iphone-xr-128go.html","175.000  FCFA","Promo 

iphone xr 128128gb 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/36dde040f717f079c16f17491f8fedef.jpeg"
"1738695174-1093","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 11 simple 128Go","https://www.dakarvente.com/annonce-37373-iphone-11-simple-128go.html","230.000  FCFA","Promo 

iPhone 11 simple 128Go

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/53d34e87d6ad866b371ecd76233b841a.jpeg"
"1738695186-1094","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 11 Pro 64","https://www.dakarvente.com/annonce-37376-iphone-11-pro-64.html","250.000  FCFA","Promo 

iPhone 11 Pro 64Go 

fournit avec facture et garentie 

commandez vite livraison express, en 1h

nb: la qualité est notre priorités","Offre d'un particulier à Plateau","media/annonces/pics/e4e40ea8e427c0365d85386c2b58e9c0.jpeg"
"1738695196-1095","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo IPhone 8 Plus 64Go","https://www.dakarvente.com/annonce-37387-promo-iphone-8-plus-64go.html","110.000  FCFA","Promo IPhone 8 Plus 64Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/15d74cf44253e8938df26eb8567a233e.jpeg"
"1738695211-1096","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo 11 Pro 256Go  Vrac","https://www.dakarvente.com/annonce-37392-promo-11-pro-256go-vrac.html","265.000  FCFA","Promo IPhone 11 Pro 256Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/c33baa6a8c6fc0df74fcf7115772f2fe.jpeg"
"1738695220-1097","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo 11 Pro Max 64Go","https://www.dakarvente.com/annonce-37393-promo-11-pro-max-64go.html","280.000  FCFA","Promo IPhone  11 Pro Max 64Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/829f3881fb5f305979ed71734764cf82.jpeg"
"1738695230-1098","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo IPhone X 256Go","https://www.dakarvente.com/annonce-37394-promo-iphone-x-256go.html","145.000  FCFA","Promo IPhone X 256Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/1618893688249e9c2649cc558e75ac44.jpeg"
"1738695248-1099","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo IPhone XS Max 256Go","https://www.dakarvente.com/annonce-37396-promo-iphone-xs-max-256go.html","220.000  FCFA","Promo IPhone XS Max 256Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/04a9489c8f6e3a64222bdfdbf7d97a6d.jpeg"
"1738695257-1100","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","Promo IPhone 11 simple 64Go","https://www.dakarvente.com/annonce-37397-promo-iphone-11-simple-64go.html","200.000  FCFA","Promo IPhone 11 simple 64Go/128Go Vrac ( Venant ) sur Facture et Garantie 1mois avec possibilité de livraison chargeur complet offert.","Offre d'un particulier à Médina","media/annonces/pics/76be0dc3a5ef2cc7f70dfb5f23f921e6.jpeg"
"1738695268-1101","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone XR","https://www.dakarvente.com/annonce-37491-iphone-xr.html","145.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone XR authentique certifie fourni avec et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/f38d48c5bf2563c6f14902ecb8b9f700.jpeg"
"1738695276-1102","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iphone x","https://www.dakarvente.com/annonce-37492-iphone-x.html","135.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone X authentique certifie fourni avec et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/a19a545484b23dbadbfcfe7d55d8de8a.jpeg"
"1738695283-1103","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone XS max","https://www.dakarvente.com/annonce-37493-iphone-xs-max.html","185.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone XS Max authentique certifie fourni avec et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/837e5ceaeb4cfffe71f900312c052c7c.jpeg"
"1738695292-1104","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iphone 11 64go/128go","https://www.dakarvente.com/annonce-37494-iphone-11-64go-128go.html","220.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 11 authentique certifie fourni avec et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/5febc748e3a1b97b28803a7d11c13fd9.jpeg"
"1738695301-1105","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 11 pro","https://www.dakarvente.com/annonce-37495-iphone-11-pro.html","235.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 11 Pro authentique certifie capacité 64g/256g fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/97617fd08204b3f2d106b91940a59a82.jpeg"
"1738695310-1106","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 11 Pro Max 64go/256go","https://www.dakarvente.com/annonce-37496-iphone-11-pro-max-64go-256go.html","295.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 11 Pro Max authentique certifie capacité 64g/256g fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/053942baa5c94710e8ea07f4b5d5372c.jpeg"
"1738695316-1107","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 12 Pro","https://www.dakarvente.com/annonce-37498-iphone-12-pro.html","355.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 12 Pro authentique certifie capacité 128go fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/6f491e88c8cecfe8b7863b6d691a6ebc.jpeg"
"1738695327-1108","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iPhone 12 Pro max","https://www.dakarvente.com/annonce-37499-iphone-12-pro-max.html","410.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 12 Pro Max authentique certifie capacité 128go et 256go fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/020202f699d6bdeb8f3743bd84920837.jpeg"
"1738695336-1109","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=8","iphone 13","https://www.dakarvente.com/annonce-37500-iphone-13.html","360.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 13 simple authentique certifie  fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/09f28d126c8530406d4d6fdcf1e9a369.jpeg"
"1738695361-1110","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=7","iphone 13 pro","https://www.dakarvente.com/annonce-37501-iphone-13-pro.html","480.000  FCFA","Ne cherchez plus , 

nous vous proposons des iPhone 13 Pro authentique certifie capacité fourni avec facture et garantie ( livraison possible )



Chez nous la qualité est une priorité","Offre d'un particulier à Dakar","media/annonces/pics/fa8a68573a9eb9bbe6c72188376a3b00.jpeg"
"1738695369-1111","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=7","iphone 13 pro max authentique","https://www.dakarvente.com/annonce-37502-iphone-13-pro-max-authentique.html","","","",""
"1738695381-1112","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=7","iPhone 7 Plus 128Go","https://www.dakarvente.com/annonce-37558-iphone-7-plus-128go.html","100.000  FCFA","iPhone 7 Plus 128Go

vendue sur facture avec garantie 

Disponible 64Gb aussi 

commandez vite livraison express,en 1h 

satisfait où rembourser

nb: les meilleurs qualité c’est nous","Offre d'un particulier à Plateau","media/annonces/pics/1ebcb728f6ad402c51b64df136ae1e52.jpeg"
"1738695396-1113","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=7","iPhone 8 Plus 64Go","https://www.dakarvente.com/annonce-37559-iphone-8-plus-64go.html","120.000  FCFA","iPhone 8 Plus 64Go 

vendue sur facture avec garantie 

Disponible 128Gb aussi 

commandez vite livraison express,en 1h 

satisfait où rembourser

nb: les meilleurs qualité c’est nous","Offre d'un particulier à Plateau","media/annonces/pics/6a4e94a0d14f3ce46f6755ea9f857c7d.jpeg"
